region,date,velComp,estMethod,totalTweets,estimatedTweets,span,knots,absRelBias,mab,rmsd,tstat,pval
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_pooled,aspline_40 | degree 3,353742,339192.80852495343,-1.0,34.8,4.112938660110064,0.4025052771094854,0.6801862211352608,0.016864198655397962,0.0002108675785783548
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_pooled,loess | 3 fold,353742,349327.42349624634,0.29000000000000004,-1.0,1.7008311607061093,0.21805313437106527,0.2958606175977108,0.0107490842336379,0.03682979254745806
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_pooled,loess | 5 fold,353742,348352.4042783737,0.36,-1.0,1.8137437585767415,0.23571064621304774,0.3204672027437749,0.01214662556860284,0.0008155867404135925
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_averaged,aspline_20 | degree 1,353742,350989.5540304491,-1.0,10.4,1.4918342530264144,0.2891932126761211,0.419762984047242,0.019500806884876463,8.558970643335329e-10
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_averaged,aspline_20 | degree 3,353742,350824.9397411196,-1.0,13.4,1.6488942238219828,0.2967619330676493,0.42741434440019593,0.01922436829475998,1.5310475942609258e-07
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_averaged,aspline_40 | degree 1,353742,350413.20978414186,-1.0,24.2,1.6050808113117747,0.36206299431588135,0.5405388172004825,0.02015087624779116,7.08828689077734e-09
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_averaged,aspline_40 | degree 3,353742,352657.32178379066,-1.0,26.8,1.178166721193988,0.4199931034979694,0.6917127432986533,0.02505696169274252,1.0006382167304651e-09
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_averaged,loess | 3 fold,353742,357960.71206684114,0.3,-1.0,1.454175439862169,0.22188736127886105,0.3121360943394843,0.015249864501051199,0.0039487218887136535
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_averaged,loess | 5 fold,353742,357746.32893600466,0.3,-1.0,1.3333426505282906,0.22693518084873082,0.3139337693951506,0.01559845551413446,0.002458681247413411
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_direct,aspline_20 | degree 1,353742,344989.88559255394,-1.0,7.8,2.4741518981195405,0.35456477972090433,0.5185121194142721,0.023355777293393762,2.3721696107426027e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_direct,aspline_20 | degree 3,353742,343625.77552113566,-1.0,13.2,2.8597747733840855,0.365920383908022,0.5872730583077196,0.019505927897874562,7.182974560615562e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_direct,aspline_40 | degree 1,353742,346128.13759283547,-1.0,5.4,2.1523772713346156,0.3633447200152247,0.5332395147232022,0.02485220636218144,0.0002076673693540222
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_direct,aspline_40 | degree 3,353742,343457.5576941664,-1.0,16.0,2.9073285914122757,0.3760212012803091,0.5966237251508231,0.0202914642798179,0.00026845652381281434
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_direct,loess | 3 fold,353742,354176.97663841245,0.45,-1.0,1.0572800116860872,0.29686072047473644,0.42051143781012945,0.02008941988216778,1.440568927746355e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_direct,loess | 5 fold,353742,355749.05066356657,0.42000000000000004,-1.0,1.3053501454563559,0.28546417812329883,0.3903929099614353,0.017981904888725038,0.0012550956075033036
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_pooled,aspline_20 | degree 1,353742,340583.01262046536,-1.0,6.6,3.7199392154549527,0.32518904240847735,0.4238246342608793,0.01744275502818318,1.7276531359300406e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_pooled,aspline_20 | degree 3,353742,337292.8713442758,-1.0,20.0,4.650035521856106,0.3334588724062386,0.5017577975882148,0.01660695978044504,8.533221341977537e-07
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_pooled,aspline_40 | degree 1,353742,342413.49325214524,-1.0,5.0,3.5146955258461063,0.3229375969252603,0.42676471101707714,0.02177801112682686,5.979298611791251e-10
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_pooled,aspline_40 | degree 3,353742,338118.1942389306,-1.0,12.6,4.416723420195911,0.3458049040706131,0.5098691062835355,0.01766284141506142,3.728784942347297e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_pooled,loess | 3 fold,353742,348491.4680603027,0.35,-1.0,2.455674728158122,0.2576520751197415,0.3474776476670029,0.015920299249397744,0.0011012795847458495
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_pooled,loess | 5 fold,353742,349865.96524028777,0.31,-1.0,2.086921098319605,0.24080173637376578,0.315842080975106,0.01464498831715062,0.002430053304559173
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_averaged,aspline_20 | degree 1,353742,344495.0514977642,-1.0,13.6,2.6140374912325406,0.323310830801494,0.466770514492982,0.0201643793832957,0.0025794222827783386
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_averaged,aspline_20 | degree 3,353742,342758.11835917865,-1.0,18.2,3.105054429731654,0.3305033601101717,0.4907102563708781,0.01678642616467546,0.0007641250051398077
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_averaged,aspline_40 | degree 1,353742,346073.670429038,-1.0,7.8,2.1677746976502714,0.3146713189535274,0.4491872414378381,0.020913907281441442,2.431788661350076e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,32_averaged,aspline_40 | degree 3,353742,343047.45531604893,-1.0,12.6,3.02326121409136,0.33822099734618033,0.4974941863931145,0.01699372080327602,0.0007023449830228379
