region,date,velComp,estMethod,totalTweets,estimatedTweets,span,knots,absRelBias,mab,rmsd,tstat,pval
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_direct,loess | 3 fold,151783,150967.05467748642,0.31666666666666665,-1.0,0.5693277680358051,0.08173964754561913,0.11386576241497211,0.011029228246659167,0.001108762043596734
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_direct,loess | 5 fold,151783,150669.51966412863,0.26666666666666666,-1.0,0.7336001633064168,0.07925829087390802,0.10583934285833924,0.010275857072618801,0.0017541145049537004
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_pooled,aspline_20 | degree 1,151783,145468.21897317536,-1.0,13.0,4.160400721309132,0.10175020593079342,0.1394673169753071,0.011915970414626068,0.0003106455356278385
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_pooled,aspline_20 | degree 3,151783,145723.91261267016,-1.0,15.666666666666666,3.991940722827886,0.10378740511422734,0.14032599812383564,0.013082731619595769,8.741528758156e-05
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_pooled,aspline_40 | degree 1,151783,145130.1644559535,-1.0,8.666666666666666,4.3831229742767635,0.1044600473230795,0.14341456013628048,0.012315462624882298,5.957993066827903e-05
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_pooled,aspline_40 | degree 3,151783,145233.69197152441,-1.0,6.666666666666667,4.314915391365025,0.10767374775851384,0.1407717370846516,0.0139936262264556,0.00042574656607125596
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_pooled,loess | 3 fold,151783,150926.15818945566,0.2833333333333334,-1.0,0.7071528467813223,0.0834678843655939,0.10430383170948672,0.011336620041757265,0.0003391480928259226
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_pooled,loess | 5 fold,151783,150844.67729234695,0.26666666666666666,-1.0,0.760835338963394,0.08492668453135566,0.10583493592138639,0.0112535020927269,0.0003489465870360082
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_averaged,aspline_20 | degree 1,151783,149344.40992264546,-1.0,20.0,1.6066292518625689,0.131234488927036,0.16302776195199953,0.015578375820541867,0.0005602876482923323
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_averaged,aspline_20 | degree 3,151783,148962.77329596117,-1.0,20.0,1.85806493746916,0.12988674812319786,0.1622009366422362,0.014511611045896232,0.00016908415680038673
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_averaged,aspline_40 | degree 1,151783,148964.33005764484,-1.0,8.666666666666666,1.8570392879012487,0.13412505859707569,0.17115108759997585,0.01623969299406673,0.0012199839343689108
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_averaged,aspline_40 | degree 3,151783,149450.8139124437,-1.0,7.666666666666667,1.5365265461588644,0.1270558388468598,0.1600331253953999,0.016911326401316366,9.907954663009496e-06
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_averaged,loess | 3 fold,151783,154819.2454481125,0.35000000000000003,-1.0,2.0003857138892287,0.11498585093818503,0.1442366881789047,0.016843883599515233,3.409176770515406e-08
"Phoenix-Mesa-Scottsdale, AZ",2020-11-04,32_averaged,loess | 5 fold,151783,154858.8678498268,0.3166666666666667,-1.0,2.0264903512427694,0.11096129127368597,0.13428402239111648,0.0138699490840572,6.829809920164096e-05
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,96_direct,aspline_20 | degree 1,346537,351268.36963888485,-1.0,6.666666666666667,2.7975633061784713,0.2516480087242295,0.33500053433161686,0.013763301305406532,0.00015402971402073587
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,96_direct,aspline_20 | degree 3,346537,349092.36527267704,-1.0,3.3333333333333335,2.951110435734306,0.24045450956488987,0.34520521974573554,0.012802431230565599,0.008183626081479567
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,96_direct,aspline_40 | degree 1,346537,350893.3080972892,-1.0,7.333333333333333,2.8573548527227395,0.2777277800885681,0.3861743833114879,0.014551386881852235,0.0007868527925225475
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,96_direct,aspline_40 | degree 3,346537,350483.930423175,-1.0,9.333333333333334,2.818207972453905,0.285524682571394,0.4001340031136262,0.015843278448208934,2.0633016637091237e-06
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,96_direct,loess | 3 fold,346537,357248.83204396564,0.39999999999999997,-1.0,3.091107744329078,0.23770935878388885,0.3182230211225577,0.012108378716997268,0.0034853942422624416
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,96_direct,loess | 5 fold,346537,357697.21326732635,0.3499999999999999,-1.0,3.2204968783496,0.2505380150236558,0.3292832830610332,0.013686020911224665,0.0014004568642483
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_direct,aspline_20 | degree 1,346537,328970.0565436098,-1.0,7.666666666666667,5.0692836425519285,0.22081561916293801,0.30170721759245106,0.012793737897851667,0.001653611846385616
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_direct,aspline_20 | degree 3,346537,328340.5126051216,-1.0,15.333333333333334,5.2509508060837335,0.22403172816858,0.29205945244428627,0.013309554118851735,0.00023389904171300605
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_direct,aspline_40 | degree 1,346537,328919.9447811223,-1.0,34.666666666666664,5.083744367521423,0.3013181892219278,0.4006065240067076,0.014030969808784167,4.590891697525709e-05
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_direct,aspline_40 | degree 3,346537,328796.4072881438,-1.0,40.0,5.119393516956683,0.411005527099304,0.661679915520119,0.021055669054252667,0.0006522296105045999
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_direct,loess | 3 fold,346537,339501.7434825897,0.3833333333333333,-1.0,2.997618036819049,0.18752436592691632,0.2530008592450174,0.012664889726653167,0.00010654559594813617
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_direct,loess | 5 fold,346537,339707.31740220386,0.3166666666666667,-1.0,3.0236225486137323,0.19792772969479733,0.26309721543462516,0.013679053493966734,4.38488229741934e-05
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_pooled,aspline_20 | degree 1,346537,334441.0146737951,-1.0,9.333333333333334,3.490532129672997,0.15476614830352894,0.2077141770622729,0.0067825902636065,0.1863949695511918
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_pooled,aspline_20 | degree 3,346537,333137.03960574354,-1.0,15.0,3.86681952987891,0.1953217997622789,0.2544494570970309,0.0071026439674917,0.09023201462118828
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_pooled,aspline_40 | degree 1,346537,334464.45409565704,-1.0,40.0,3.483768228022664,0.25896165404236865,0.349576087548793,0.0068887954575601665,0.11410693963727786
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_pooled,aspline_40 | degree 3,346537,334819.64628561185,-1.0,32.333333333333336,3.3812706044053407,0.2647771103699517,0.38044806285263216,0.008202705093854066,0.070008417214475
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_pooled,loess | 3 fold,346537,345813.04286734265,0.4000000000000001,-1.0,1.6238649003334356,0.1485952012514249,0.2016148369940541,0.0088855340388602,0.037329459215794634
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_pooled,loess | 5 fold,346537,345785.53150844574,0.31666666666666665,-1.0,1.6579739392207429,0.15181790439166096,0.20044898217100413,0.0090423854102382,0.09591583049178411
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_averaged,aspline_20 | degree 1,346537,337074.37374080246,-1.0,6.666666666666667,2.730625087421418,0.16862638440602984,0.256152179652054,0.009904914614419233,0.002158393422555667
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_averaged,aspline_20 | degree 3,346537,337724.45951811067,-1.0,12.0,2.5430301762551504,0.19670693010580298,0.281408808978348,0.011023762113911968,0.0016114426639085378
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_averaged,aspline_40 | degree 1,346537,338117.5550664616,-1.0,26.666666666666668,2.4295948004219996,0.26337117025895224,0.3526101489271937,0.011416829900014067,0.0012663323974537954
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_averaged,aspline_40 | degree 3,346537,335857.2862200628,-1.0,31.666666666666668,3.0818393937551094,0.2858530250302001,0.43595559205453577,0.010118211468634335,0.0026845899081197667
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_averaged,loess | 3 fold,346537,350484.5922778447,0.26666666666666666,-1.0,1.1391546293309942,0.16732221437897396,0.25551791763414283,0.009176895374553266,0.005449702583923834
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,48_averaged,loess | 5 fold,346537,350649.22801272076,0.3166666666666667,-1.0,1.1866634768353,0.15414070023898202,0.2373974475996017,0.009150989162758267,0.007933909738919635
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_direct,aspline_20 | degree 1,346537,334839.3517097468,-1.0,11.666666666666666,4.432880198609926,0.26082781207446876,0.39528078526293514,0.013133981807818667,0.0055020054204741285
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_direct,aspline_20 | degree 3,346537,332072.78649508645,-1.0,14.0,4.173930490802873,0.22262994650747472,0.33372504921015783,0.0120011277795444,0.007391906149966844
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_direct,aspline_40 | degree 1,346537,334223.7651672314,-1.0,6.666666666666667,4.802748656323392,0.5214349956049567,0.6815845540169668,0.031847464846670163,0.004517224310324366
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_direct,aspline_40 | degree 3,346537,333316.47892918915,-1.0,13.0,4.225260842948253,0.2756353059702671,0.4311374397200584,0.014807622718606,0.006659472866002933
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_direct,loess | 3 fold,346537,348243.1175463994,0.4000000000000001,-1.0,2.6694154124442586,0.2143136192764279,0.32240101830184503,0.0172030071150625,0.013101708393391637
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_direct,loess | 5 fold,346537,348042.0163494746,0.2833333333333333,-1.0,2.7524494917704985,0.20792041445271048,0.33309715510847193,0.016355243285493096,0.008690635970901082
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_pooled,aspline_20 | degree 1,346537,333124.1215062959,-1.0,16.666666666666668,4.225081571088992,0.26849318809034534,0.33995774584482347,0.018234550956646733,2.9898329558057193e-06
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_pooled,aspline_20 | degree 3,346537,332539.2836025691,-1.0,20.0,4.3285350476239195,0.27695750008131786,0.3548342052697809,0.018091271286420265,3.757185851713594e-05
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_pooled,aspline_40 | degree 1,346537,332999.07860879943,-1.0,4.666666666666667,4.136815223260731,0.31847581531428154,0.40493895065648894,0.022103300225808836,1.0482154070660482e-07
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_pooled,aspline_40 | degree 3,346537,332480.5009618692,-1.0,9.666666666666666,4.300205616838148,0.2892122004205961,0.3611045100559182,0.018982435939468634,1.7262045492387006e-05
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_pooled,loess | 3 fold,346537,349435.8098087311,0.4000000000000001,-1.0,2.9106042049472696,0.25044794355036676,0.31652064718021183,0.020155340576433235,9.812768149893476e-08
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_pooled,loess | 5 fold,346537,349976.00273100537,0.2833333333333333,-1.0,2.930098709905058,0.24737791972756226,0.31294678882913995,0.020467297562237734,9.812762905940058e-08
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_averaged,aspline_20 | degree 1,346537,327175.5979264358,-1.0,20.0,5.587109622800487,0.21290263472973056,0.28295607027910896,0.010293928604273134,0.013836812311442993
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_averaged,aspline_20 | degree 3,346537,324933.4615104925,-1.0,14.333333333333334,6.234121750204882,0.21673538314442956,0.29385410534697437,0.011387716399786632,0.0006815828444363946
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_averaged,aspline_40 | degree 1,346537,325578.75833691226,-1.0,5.333333333333333,6.047908784080124,0.345149414167077,0.4409389840630295,0.016018175106188002,2.5205459565894966e-05
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_averaged,aspline_40 | degree 3,346537,325403.2298676697,-1.0,12.0,6.098560942216936,0.24333795213314757,0.321084094686316,0.0108351055856371,0.001857544702717525
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_averaged,loess | 3 fold,346537,344941.0787493388,0.3,-1.0,0.46075048988719264,0.17939298757270208,0.24069589430781804,0.011070536303440334,0.009912821577740134
"Atlanta-Sandy Springs-Roswell, GA",2020-11-05,32_averaged,loess | 5 fold,346537,345000.0238053004,0.2833333333333333,-1.0,0.44374074606139374,0.1813941886954353,0.24564906478486329,0.0112843866882827,0.009912807860902208
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,96_direct,aspline_20 | degree 1,366828,363470.0596273477,-1.0,6.0,0.9153991441908292,0.21564363972410416,0.2975644802900737,0.009733392580904434,0.14109089103499928
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,96_direct,aspline_20 | degree 3,366828,361574.17416078417,-1.0,4.333333333333333,1.4322314106926932,0.20573586870382,0.32796611633620193,0.008982673883293968,0.05887005083314268
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,96_direct,aspline_40 | degree 1,366828,362847.78732551663,-1.0,7.333333333333333,1.0850351321282254,0.23415889751556232,0.36582100701923825,0.0113650929468908,0.06242112413737989
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,96_direct,aspline_40 | degree 3,366828,361744.48745098134,-1.0,8.333333333333334,1.3858027601542633,0.2394279627211365,0.3608250952770143,0.0101010942669378,0.08168920991711022
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,96_direct,loess | 3 fold,366828,370454.1536792119,0.3833333333333333,-1.0,1.1573332432819303,0.13877202806285255,0.19372087544183028,0.0091666606247975,0.11967307079817256
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,96_direct,loess | 5 fold,366828,370657.9460814794,0.3333333333333333,-1.0,1.2128885450221072,0.141058296949281,0.19738266680005193,0.008841393621887999,0.11967523018048644
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_direct,aspline_20 | degree 1,366828,359175.76354485285,-1.0,6.333333333333333,3.0531930093706556,0.2612675742909678,0.37512912140456073,0.013066446423910269,5.4979391523708795e-05
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_direct,aspline_20 | degree 3,366828,356813.87456510845,-1.0,14.0,2.9007156771081193,0.25865223226660056,0.3829542249752927,0.011996623998052134,0.0027954336221342334
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_direct,aspline_40 | degree 1,366828,358030.30524296546,-1.0,23.333333333333332,2.973296656637446,0.3125061993397812,0.46229579262721815,0.013665341711382598,0.0005370954803843971
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_direct,aspline_40 | degree 3,366828,358064.1189967695,-1.0,22.0,2.899157545161707,0.3157787950991667,0.4820271103219964,0.014580476917825732,0.004036819776126767
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_direct,loess | 3 fold,366828,371218.978211085,0.31666666666666665,-1.0,2.9715824755305573,0.2191939144891204,0.3365743140790505,0.0126404069148396,0.0036536545313790585
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_direct,loess | 5 fold,366828,370904.4071286519,0.3333333333333333,-1.0,2.824687548730667,0.21945227845372214,0.33201965534706124,0.012934577469804233,0.0007833012901729869
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_pooled,aspline_20 | degree 1,366828,355052.93204968347,-1.0,8.666666666666666,3.2099697815642725,0.16994552486084433,0.23272296832638897,0.008756613006684066,0.07299684353621964
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_pooled,aspline_20 | degree 3,366828,353821.07103853015,-1.0,15.333333333333334,3.545784117207494,0.17578348931334786,0.2730266150913523,0.009577204820034034,0.01262893297006903
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_pooled,aspline_40 | degree 1,366828,354345.17305521807,-1.0,32.0,3.4029100681469004,0.230327180897861,0.33229999590540243,0.009993958909447266,0.009840836458919967
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_pooled,aspline_40 | degree 3,366828,353463.62044305523,-1.0,31.666666666666668,3.643227768039722,0.2738787110852561,0.432180714214782,0.012628019738872532,0.00024420219113321326
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_pooled,loess | 3 fold,366828,369995.51233736676,0.25,-1.0,0.8634870667906319,0.15079499663805238,0.23222728064585318,0.009285857065730435,0.029066557908648736
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_pooled,loess | 5 fold,366828,369570.23970286053,0.3333333333333333,-1.0,0.7475546312878282,0.1302822642909995,0.19150806042505494,0.008543032662873333,0.0982491003464217
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_averaged,aspline_20 | degree 1,366828,356687.95190707594,-1.0,11.0,2.76425139109449,0.21079186219616394,0.2849788929615942,0.008395147445717732,0.08452496499825736
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_averaged,aspline_20 | degree 3,366828,356141.56663917936,-1.0,12.0,2.91320001767058,0.229832624852747,0.3190249128676068,0.008459250173822666,0.029279873815400967
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_averaged,aspline_40 | degree 1,366828,356564.5008340687,-1.0,25.333333333333332,2.797905057937602,0.2597701551588508,0.3816233025484288,0.009299625520619166,0.013264866597076467
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_averaged,aspline_40 | degree 3,366828,356040.4764484793,-1.0,40.0,2.940757944192045,0.36583336722584603,0.620050265353071,0.014307818289314067,1.6925888594772804e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_averaged,loess | 3 fold,366828,371114.52278518677,0.3166666666666667,-1.0,1.1685375121819404,0.15655539214719544,0.21123398659007941,0.0092616816261936,0.045590476154086346
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,48_averaged,loess | 5 fold,366828,371065.6841977437,0.31666666666666665,-1.0,1.155223755477699,0.16840017072976368,0.2241608287320128,0.009584561213224601,0.018714475653081618
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_direct,aspline_20 | degree 1,366828,358599.7615713259,-1.0,12.0,4.626585970385289,0.29372401355847094,0.38634155661221553,0.015369753670245135,9.543009183247502e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_direct,aspline_20 | degree 3,366828,357095.38567936415,-1.0,14.666666666666666,4.412529280375028,0.2831033258069812,0.3815035312729848,0.015354459069078735,0.002475356604875496
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_direct,aspline_40 | degree 1,366828,357977.739108695,-1.0,4.666666666666667,4.886496785066193,0.3704978790816788,0.46211520222461205,0.013743649321900633,3.4171926250955074e-05
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_direct,aspline_40 | degree 3,366828,358040.0342425409,-1.0,12.0,4.5511416932031645,0.28768887662369297,0.4140393000092848,0.015175406967897431,0.0006575421651343698
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_direct,loess | 3 fold,366828,375118.88015270233,0.4000000000000001,-1.0,4.0197928970122945,0.24983569644935202,0.34483889834648096,0.012501611776612598,0.004680237321840672
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_direct,loess | 5 fold,366828,374873.3384923935,0.3833333333333333,-1.0,3.9806981109973045,0.25745340387183036,0.34905723204868844,0.012861868303746601,0.00468256593193405
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_pooled,aspline_20 | degree 1,366828,342135.4779609129,-1.0,9.0,6.731362393025379,0.22151472138950276,0.2780308483675696,0.013024564255619,0.00942182811300993
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_pooled,aspline_20 | degree 3,366828,340985.5465775293,-1.0,10.0,7.044842111962745,0.23962073804794173,0.30799629237682075,0.013688883403135265,0.0015002283701353398
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_pooled,aspline_40 | degree 1,366828,343754.5211020095,-1.0,7.333333333333333,6.289999372455348,0.2423751093024029,0.3260839030941725,0.010811588380455468,0.008256224398805988
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_pooled,aspline_40 | degree 3,366828,341472.86435813614,-1.0,13.0,6.911995715120949,0.2613272432192599,0.34726292902317607,0.015690683761646666,0.00038125098343387993
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_pooled,loess | 3 fold,366828,361457.2166967392,0.31666666666666665,-1.0,1.4641148721637398,0.17558715837128314,0.2186550358828903,0.0105387918426215,0.0026272889840973
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_pooled,loess | 5 fold,366828,361217.7148536046,0.3666666666666667,-1.0,1.6142106094430237,0.164110457102488,0.2035372951944908,0.0094694021826542,0.007624562477796733
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_averaged,aspline_20 | degree 1,366828,354707.1814308623,-1.0,11.666666666666666,3.659230847683317,0.2395703325409695,0.333803645715624,0.009492659149397233,0.03625195305042354
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_averaged,aspline_20 | degree 3,366828,355122.53969470033,-1.0,20.0,3.4788454821596915,0.2594305175116235,0.35441385717997126,0.0107899270123721,0.013176665248043673
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_averaged,aspline_40 | degree 1,366828,356716.3382442982,-1.0,3.6666666666666665,3.1598401264108773,0.3404933064819445,0.41980049277746795,0.015944516098075033,1.3215626428753069e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_averaged,aspline_40 | degree 3,366828,354668.88959212974,-1.0,12.333333333333334,3.5804275124899583,0.27039841121321423,0.36824221911072397,0.0109598148356332,0.010856886143387513
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_averaged,loess | 3 fold,366828,375824.9584782918,0.4166666666666667,-1.0,2.635717311374406,0.24186967377838373,0.3398089682251258,0.0145064040358307,8.443434858692219e-07
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-05,32_averaged,loess | 5 fold,366828,375665.5495300293,0.45,-1.0,2.5922612643271434,0.24854440296758396,0.34417061874012705,0.015075001120267833,3.276169108594e-07
"Baltimore-Columbia-Towson, MD",2020-11-05,96_direct,aspline_20 | degree 1,96840,96018.6863378213,-1.0,6.666666666666667,1.690896259141286,0.06645889284483983,0.09253078539538596,0.011682298414206033,0.009703502061384168
"Baltimore-Columbia-Towson, MD",2020-11-05,96_direct,aspline_20 | degree 3,96840,95614.65188123538,-1.0,5.0,1.8586313484309593,0.061150085689499305,0.08892377011298103,0.011262976725480267,0.0050982647743257
"Baltimore-Columbia-Towson, MD",2020-11-05,96_direct,aspline_40 | degree 1,96840,95958.78254875478,-1.0,6.333333333333333,1.7733027760428495,0.0680065498485012,0.10166082554134433,0.011482870652192266,0.012421229481880396
"Baltimore-Columbia-Towson, MD",2020-11-05,96_direct,aspline_40 | degree 3,96840,95745.80192815186,-1.0,6.333333333333333,1.943303565067766,0.0691749812040471,0.09525792023036343,0.011824284513321766,0.006783257529867071
"Baltimore-Columbia-Towson, MD",2020-11-05,96_direct,loess | 3 fold,96840,97632.07765865326,0.31666666666666665,-1.0,1.5023959630057286,0.0465585173955278,0.06269583338131546,0.011900097542478333,0.003498753125014081
"Baltimore-Columbia-Towson, MD",2020-11-05,96_direct,loess | 5 fold,96840,97558.6826230685,0.3166666666666667,-1.0,1.4266059634345105,0.04802553336223323,0.06457516222003114,0.011456547143084667,0.01051065897621884
"Baltimore-Columbia-Towson, MD",2020-11-05,48_direct,aspline_20 | degree 1,96840,91983.86980976227,-1.0,6.333333333333333,5.014591274512301,0.0686676829973423,0.1129463629211573,0.013448340849736867,0.0004828016078251348
"Baltimore-Columbia-Towson, MD",2020-11-05,48_direct,aspline_20 | degree 3,96840,91574.27565251426,-1.0,2.6666666666666665,5.4375509577506635,0.06509814512995073,0.10389198712285985,0.011502733285194433,0.0004984872014013953
"Baltimore-Columbia-Towson, MD",2020-11-05,48_direct,aspline_40 | degree 1,96840,91758.10392438923,-1.0,7.666666666666667,5.247724159036302,0.08068213525438826,0.12308235491697082,0.012375157375465134,0.0005305907259026459
"Baltimore-Columbia-Towson, MD",2020-11-05,48_direct,aspline_40 | degree 3,96840,91438.9560220191,-1.0,4.333333333333333,5.577286222615556,0.0749320142482809,0.1127267358274605,0.013680630637127033,0.0014358992630561847
"Baltimore-Columbia-Towson, MD",2020-11-05,48_direct,loess | 3 fold,96840,95852.04791593552,0.45,-1.0,1.624337522415325,0.06666271468910494,0.0960874020320559,0.01564693929887787,0.00015852040566821627
"Baltimore-Columbia-Towson, MD",2020-11-05,48_direct,loess | 5 fold,96840,95876.14369106293,0.31666666666666665,-1.0,1.5080625138039203,0.06325640442739143,0.1013776104616359,0.015360984000667268,7.009386948774982e-05
"Baltimore-Columbia-Towson, MD",2020-11-05,48_pooled,aspline_20 | degree 1,96840,92599.77750727667,-1.0,6.333333333333333,4.378585804133972,0.05538716481075053,0.07041620988524644,0.009702237423398133,0.005182717928734666
"Baltimore-Columbia-Towson, MD",2020-11-05,48_pooled,aspline_20 | degree 3,96840,91852.76401520391,-1.0,8.0,5.149975201152515,0.05975836490276349,0.0775005892181515,0.011990343937448333,0.001622439240082242
"Baltimore-Columbia-Towson, MD",2020-11-05,48_pooled,aspline_40 | degree 1,96840,92516.53090057342,-1.0,7.0,4.464548842860991,0.05844728736778016,0.07888916054845303,0.010315239388066666,0.0015965764973826836
"Baltimore-Columbia-Towson, MD",2020-11-05,48_pooled,aspline_40 | degree 3,96840,92003.77698146504,-1.0,16.0,4.994034509019989,0.0670079913739637,0.0966079697545598,0.012714741186270799,0.008780273832712165
"Baltimore-Columbia-Towson, MD",2020-11-05,48_pooled,loess | 3 fold,96840,95856.5811715126,0.2833333333333333,-1.0,1.06198810881103,0.0432196346391428,0.0610344663939817,0.0097531265605301,0.02063291733309385
"Baltimore-Columbia-Towson, MD",2020-11-05,48_pooled,loess | 5 fold,96840,95860.9625600179,0.35000000000000003,-1.0,1.0109845518195957,0.03861627759420377,0.05285401457919164,0.009883358177718899,0.020716547631411713
"Baltimore-Columbia-Towson, MD",2020-11-05,48_averaged,aspline_20 | degree 1,96840,95632.52006151964,-1.0,11.0,3.5279286578624762,0.07079679645423058,0.09261596488855096,0.0180169949736699,0.0039449186194232665
"Baltimore-Columbia-Towson, MD",2020-11-05,48_averaged,aspline_20 | degree 3,96840,95383.65935627696,-1.0,3.6666666666666665,3.9379587455876366,0.0671581891964005,0.08701311028597107,0.018102003035573532,0.0008725920391917666
"Baltimore-Columbia-Towson, MD",2020-11-05,48_averaged,aspline_40 | degree 1,96840,95631.27818593643,-1.0,17.666666666666668,3.4459041920423945,0.0757842810634398,0.0991606740763548,0.018759081006773766,0.0004500839053811
"Baltimore-Columbia-Towson, MD",2020-11-05,48_averaged,aspline_40 | degree 3,96840,95269.88354896852,-1.0,15.333333333333334,3.8092158803031047,0.0865571803875323,0.12044116680128363,0.022970945708921164,0.0006685280500800427
"Baltimore-Columbia-Towson, MD",2020-11-05,48_averaged,loess | 3 fold,96840,98672.27994012833,0.3333333333333333,-1.0,3.2125615366198184,0.0631901551296065,0.08442513711666395,0.017060298634329833,0.012386429893111332
